| star | S360 | (2, 2), (8, 2), (14, 1), (35, 1), (42, 3), (44, 2), (60, 1), (67, 2) |
| scoring | S265 | (2, 2), (11, 1), (44, 2) |
| familiar | F546 | (2, 1), (20, 2), (44, 1), (46, 1) |
| order | O636 | (2, 2), (10, 1), (22, 1), (25, 1), (44, 2), (61, 1), (64, 2) |
| keep | K100 | (2, 1), (7, 1), (10, 2), (11, 1), (14, 2), (15, 1), (21, 1), (22, 1), (26, 2), (34, 2), (36, 1), (41, 1), (42, 1), (44, 1), (45, 5), (54, 1), (57, 1), (64, 3) |
| recognizable | R252 | (2, 1), (44, 1) |
| stars | S362 | (2, 1), (44, 1), (60, 1), (61, 1), (63, 1), (67, 4) |
| better | B360 | (2, 1), (10, 1), (11, 4), (19, 2), (24, 2), (25, 3), (27, 1), (30, 2), (33, 2), (34, 6), (36, 1), (41, 1), (44, 1), (45, 1), (47, 1), (55, 1), (57, 2) |
| rate | R300 | (2, 1), (15, 1), (16, 1), (31, 1), (34, 3), (44, 1), (48, 2) |
| criteria | C636 | (2, 1), (10, 1), (44, 1) |
| depending | D153 | (2, 1), (44, 1), (46, 1) |
| specific | S121 | (2, 1), (10, 2), (27, 1), (33, 1), (37, 1), (44, 1), (45, 2), (46, 1), (56, 1), (57, 1) |
| attributes | A361 | (2, 1), (44, 1) |
| add | A300 | (2, 1), (16, 1), (17, 1), (32, 1), (36, 1), (44, 1), (57, 1), (64, 1) |
| score | S260 | (2, 1), (16, 2), (44, 1) |
| 5 | 5000 | (2, 1), (11, 3), (16, 1), (25, 1), (29, 2), (33, 2), (44, 1), (45, 1), (64, 3) |
| trust | T623 | (2, 2), (16, 1), (44, 2), (45, 1), (57, 5) |
| outside | O323 | (2, 1), (7, 3), (16, 1), (29, 1), (34, 2), (44, 1), (45, 1), (60, 2), (64, 1) |
| party | P630 | (2, 1), (26, 1), (28, 1), (44, 1) |
| determines | D365 | (2, 1), (44, 1) |
| place | P420 | (2, 1), (10, 1), (11, 6), (16, 2), (27, 1), (33, 2), (44, 1), (45, 2), (46, 1), (57, 2), (61, 1), (64, 3), (67, 1) |
| remains | R520 | (2, 1), (14, 1), (17, 1), (20, 1), (28, 1), (29, 1), (43, 1), (44, 1), (64, 1) |
| entirely | E536 | (2, 1), (11, 1), (25, 1), (42, 2), (44, 1) |
| independent | I531 | (2, 3), (44, 3), (64, 2) |
| nothing | N352 | (2, 1), (11, 1), (19, 1), (33, 1), (34, 1), (44, 1), (45, 1), (57, 1) |
| rating | R352 | (2, 1), (23, 1), (44, 1) |
| paid | P300 | (2, 2), (44, 2), (57, 1), (59, 1) |
| backed | B230 | (2, 1), (32, 1), (44, 1) |
| weight | W230 | (2, 1), (10, 1), (16, 1), (44, 1), (54, 4), (63, 1) |
| largest | L623 | (2, 2), (44, 2), (64, 1) |
| publishers | P142 | (2, 2), (44, 2), (57, 4) |
| fear | F600 | (2, 1), (11, 1), (44, 1), (48, 1), (49, 1) |
| favor | F160 | (2, 1), (19, 1), (34, 1), (44, 1) |
| sometimes | S535 | (2, 3), (11, 1), (16, 1), (33, 3), (34, 1), (42, 1), (44, 3), (45, 1), (57, 7), (60, 1), (64, 1) |
| trips | T612 | (2, 1), (44, 1), (59, 1) |
| hospitality | H213 | (2, 1), (44, 1) |
| attend | A353 | (2, 1), (44, 1), (56, 1) |
| shows | S200 | (2, 1), (8, 1), (19, 1), (26, 1), (29, 2), (35, 1), (44, 1), (46, 1), (53, 2), (64, 1) |
| instant | I523 | (2, 1), (44, 1), (45, 14) |
| coverage | C162 | (2, 2), (4, 1), (11, 1), (20, 1), (21, 1), (26, 1), (29, 1), (33, 1), (37, 1), (44, 2), (60, 1) |
| let | L300 | (2, 1), (8, 1), (11, 1), (16, 1), (32, 1), (36, 2), (38, 1), (43, 3), (44, 1), (46, 1), (64, 1) |
| affect | A123 | (2, 1), (27, 1), (32, 1), (44, 1), (51, 1), (56, 3), (64, 1) |
| judgement | J325 | (2, 1), (44, 1) |
| response | R215 | (2, 1), (37, 1), (44, 1), (56, 2), (57, 2), (64, 2) |
| way | W000 | (2, 2), (6, 1), (8, 5), (10, 1), (11, 1), (14, 1), (15, 1), (19, 1), (24, 2), (25, 1), (26, 1), (28, 1), (29, 1), (31, 1), (32, 1), (33, 2), (34, 3), (35, 1), (37, 1), (38, 1), (41, 1), (42, 2), (44, 2), (45, 4), (46, 1), (54, 1), (55, 1), (57, 15), (61, 2), (62, 2), (63, 1), (64, 2) |
| able | A140 | (2, 2), (4, 5), (15, 1), (16, 1), (20, 1), (22, 2), (24, 2), (26, 2), (28, 1), (34, 1), (36, 2), (44, 2), (45, 2), (46, 1), (48, 1), (61, 2), (64, 2), (67, 1) |
| service | S612 | (2, 3), (8, 1), (10, 2), (31, 1), (35, 1), (37, 1), (38, 2), (42, 1), (44, 3), (45, 1), (51, 1), (64, 6), (66, 1) |
| purchase | P620 | (2, 1), (21, 4), (31, 3), (44, 1), (45, 1), (57, 1) |
| loan | L500 | (2, 2), (44, 2) |
| pull | P400 | (2, 1), (19, 1), (44, 1), (57, 1), (64, 1) |
| punches | P520 | (2, 1), (44, 1) |
| seek | S200 | (2, 1), (44, 1), (53, 1) |
| unit | U530 | (2, 1), (20, 2), (30, 3), (44, 1) |
| representative | R162 | (2, 1), (44, 1) |
| hands | H532 | (2, 1), (7, 1), (21, 1), (32, 1), (41, 1), (42, 1), (44, 1) |
| goes | G200 | (2, 1), (4, 1), (16, 1), (23, 1), (33, 1), (44, 1), (46, 1), (55, 1), (57, 1) |
| sale | S400 | (2, 1), (16, 1), (17, 1), (20, 1), (44, 1), (57, 1), (64, 1) |
| return | R365 | (2, 1), (10, 3), (16, 1), (44, 1), (63, 1), (64, 5) |
| request | R230 | (2, 1), (38, 2), (44, 1), (64, 1) |
| brand | B653 | (2, 2), (17, 1), (21, 1), (22, 1), (23, 2), (30, 1), (44, 2), (45, 1) |
| agreed | A263 | (2, 1), (21, 1), (44, 1), (55, 1), (64, 1) |
| period | P630 | (2, 1), (34, 1), (44, 1), (57, 1), (60, 1), (62, 1), (64, 1) |
| certified | C631 | (2, 2), (34, 1), (44, 2) |
| regulated | R243 | (2, 2), (44, 2) |
| ipso | I120 | (2, 3), (44, 3) |
| member | M516 | (2, 2), (44, 2), (47, 1), (48, 1), (49, 3), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (64, 8) |
| press | P620 | (2, 2), (8, 1), (44, 2), (64, 3) |
| organisation | O625 | (2, 2), (44, 2) |
| regulates | R243 | (2, 1), (44, 1) |
| newspaper | N216 | (2, 1), (44, 1) |
| abide | A130 | (2, 1), (44, 1) |
| editors | E362 | (2, 2), (44, 2), (57, 5) |
| code | C300 | (2, 2), (7, 1), (10, 3), (27, 9), (44, 2) |
| practice | P623 | (2, 1), (33, 1), (44, 1), (57, 2), (64, 1) |
| committed | C530 | (2, 3), (42, 1), (44, 3), (49, 1), (64, 1) |
| upholding | U143 | (2, 1), (44, 1) |
| highest | H230 | (2, 1), (44, 1) |
| met | M300 | (2, 1), (44, 1), (64, 1) |
| complaint | C514 | (2, 2), (34, 1), (44, 2) |
| unable | U514 | (2, 1), (44, 1), (64, 1) |
| resolve | R241 | (2, 1), (44, 1) |
| would | W430 | (2, 1), (7, 1), (8, 3), (10, 1), (11, 2), (14, 1), (16, 3), (20, 2), (22, 2), (23, 1), (24, 4), (25, 1), (27, 1), (30, 1), (32, 1), (33, 2), (34, 1), (35, 1), (36, 2), (37, 2), (41, 1), (42, 1), (44, 1), (48, 1), (49, 1), (51, 1), (54, 3), (56, 3), (57, 17), (58, 3), (63, 1), (64, 5), (67, 1) |
| 0300 | 0000 | (2, 1), (44, 1) |
| 123 | 1000 | (2, 1), (44, 1) |
| 2220 | 2000 | (2, 1), (44, 1) |
| visit | V230 | (2, 1), (15, 1), (19, 1), (44, 1), (47, 1), (48, 1), (49, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 2), (58, 1), (60, 1), (64, 2) |
| newsguard | N263 | (2, 3), (44, 3) |
| rated | R300 | (2, 2), (44, 2), (45, 1) |
| green | G650 | (2, 2), (11, 5), (26, 1), (33, 4), (44, 2) |
| credibility | C631 | (2, 2), (44, 2), (56, 1) |
| trustworthiness | T623 | (2, 2), (44, 2) |
| rates | R320 | (2, 1), (21, 1), (34, 1), (44, 1) |
| sources | S620 | (2, 1), (23, 1), (44, 1), (57, 3) |
| journalistic | J654 | (2, 1), (44, 1) |
| affiliate | A143 | (2, 3), (44, 3) |
| advertising | A316 | (2, 1), (19, 1), (44, 1), (49, 1), (54, 1) |
| disclosure | D242 | (2, 1), (44, 1) |
| aim | A500 | (2, 1), (44, 1) |
| provide | P613 | (2, 1), (10, 1), (22, 1), (24, 1), (30, 1), (42, 1), (44, 1), (56, 2), (63, 1), (64, 5), (66, 1) |
| created | C630 | (2, 1), (24, 1), (44, 1), (56, 1), (60, 1), (63, 1) |
| pay | P000 | (2, 2), (19, 1), (20, 1), (25, 1), (34, 1), (44, 2), (57, 1) |
| teams | T520 | (2, 2), (44, 2), (63, 1) |
| costs | C232 | (2, 2), (4, 1), (23, 1), (34, 2), (44, 2), (64, 1) |
| ways | W200 | (2, 1), (3, 1), (5, 1), (9, 1), (10, 4), (12, 1), (13, 1), (18, 1), (36, 1), (39, 1), (40, 1), (44, 1), (55, 1), (56, 1), (57, 1), (64, 2) |
| retailer | R346 | (2, 1), (44, 1) |
| receive | R210 | (2, 2), (4, 1), (7, 1), (8, 1), (10, 1), (11, 1), (14, 1), (15, 1), (16, 1), (19, 1), (20, 1), (21, 1), (22, 1), (24, 2), (25, 1), (26, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (36, 1), (41, 1), (42, 1), (43, 1), (44, 2), (45, 1), (46, 1), (64, 3) |
| compensation | C515 | (2, 1), (44, 1) |
| click | C420 | (2, 1), (19, 1), (44, 1), (47, 1), (48, 1), (49, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (58, 1) |
| purchases | P620 | (2, 1), (16, 1), (44, 1) |
| publish | P142 | (2, 1), (38, 1), (44, 1) |
| advertorials | A316 | (2, 1), (44, 1) |
| sponsored | S152 | (2, 2), (44, 2) |
| case | C200 | (2, 1), (8, 2), (19, 2), (21, 2), (27, 1), (31, 1), (32, 2), (33, 1), (34, 3), (42, 1), (43, 2), (44, 1), (45, 1), (56, 2), (57, 2), (62, 3), (67, 1) |
| clearly | C464 | (2, 2), (20, 1), (42, 1), (43, 1), (44, 2), (57, 6) |
| marked | M623 | (2, 2), (44, 2) |
| promoted | P653 | (2, 1), (44, 1) |
| parent | P653 | (2, 1), (44, 1), (60, 1) |
| read | R300 | (2, 1), (8, 1), (10, 1), (11, 2), (14, 1), (26, 1), (33, 2), (34, 1), (44, 1), (45, 1), (47, 1), (48, 3), (49, 2), (51, 1), (52, 1), (53, 1), (54, 1), (55, 2), (56, 1), (57, 3), (58, 1), (64, 3) |
| join | J500 | (2, 2), (16, 1), (44, 2), (57, 1) |
| dream | D650 | (2, 1), (44, 1) |
| advertise | A316 | (2, 1), (44, 1) |
| vacancies | V252 | (2, 2), (44, 2) |
| careers | C620 | (2, 1), (44, 1) |
| currently | C653 | (2, 1), (6, 1), (8, 1), (16, 1), (17, 1), (25, 1), (31, 1), (33, 1), (41, 2), (44, 1), (61, 1), (64, 3) |
| open | O150 | (2, 1), (14, 1), (19, 1), (22, 1), (27, 1), (37, 1), (43, 1), (44, 1), (48, 1), (57, 6), (59, 1) |
| freelancer | F645 | (2, 1), (19, 1), (32, 1), (43, 1), (44, 1), (46, 1) |
| pitch | P320 | (2, 1), (44, 1) |
| hearing | H652 | (2, 1), (16, 1), (25, 1), (44, 1) |
| developing | D141 | (2, 1), (24, 1), (44, 1), (64, 2) |
| talented | T453 | (2, 2), (44, 2) |
| voices | V200 | (2, 2), (44, 2) |
| background | B265 | (2, 1), (6, 2), (11, 1), (17, 2), (21, 1), (34, 1), (44, 1), (57, 1), (61, 1) |
| education | E323 | (2, 1), (44, 1) |
| encourage | E526 | (2, 1), (10, 1), (44, 1), (57, 1) |
| diversity | D162 | (2, 1), (44, 1), (56, 3) |
| strive | S361 | (2, 1), (44, 1), (48, 1) |
| amplify | A514 | (2, 1), (44, 1) |
| minorities | M563 | (2, 1), (44, 1) |
| community | C530 | (2, 1), (44, 1), (47, 2), (48, 2), (49, 2), (51, 2), (52, 2), (53, 2), (54, 3), (55, 2), (56, 2), (57, 4), (64, 3) |
| disabilities | D214 | (2, 1), (44, 1) |
| faqs | F200 | (2, 1), (33, 1), (44, 1) |
| spend | S153 | (2, 1), (15, 1), (28, 1), (34, 2), (44, 1), (45, 2), (46, 1), (52, 1) |
| hours | H620 | (2, 2), (21, 1), (35, 1), (44, 2), (45, 1), (60, 1), (64, 3) |
| owned | O530 | (2, 2), (23, 1), (44, 2) |
| print | P653 | (2, 1), (44, 1), (57, 4) |
| digital | D234 | (2, 2), (17, 1), (23, 2), (24, 1), (30, 1), (31, 1), (37, 2), (38, 4), (44, 2), (45, 1), (46, 1) |
| united | U530 | (2, 2), (6, 1), (31, 3), (44, 2), (48, 3), (64, 4) |
| kingdom | K523 | (2, 2), (31, 1), (36, 5), (44, 2), (64, 2) |
| climbing | C451 | (2, 1), (44, 1) |
| ranks | R520 | (2, 1), (33, 1), (44, 1) |
| bath | B300 | (2, 1), (44, 1) |
| london | L535 | (2, 1), (11, 1), (26, 3), (33, 1), (44, 1) |
| newport | N163 | (2, 1), (44, 1) |
| los | L200 | (2, 1), (44, 1) |
| angeles | A524 | (2, 1), (44, 1) |
| computing | C513 | (2, 1), (10, 1), (19, 1), (32, 1), (41, 2), (43, 1), (44, 1), (46, 1) |
| covers | C162 | (2, 2), (7, 1), (8, 1), (35, 1), (41, 1), (44, 2), (49, 1) |
| range | R520 | (2, 1), (4, 1), (15, 1), (16, 3), (19, 1), (25, 1), (31, 2), (32, 1), (43, 1), (44, 1), (45, 1), (46, 1), (49, 2), (52, 1), (54, 1), (57, 1), (59, 1), (60, 1), (63, 1), (64, 2) |
| software | S136 | (2, 1), (15, 1), (17, 1), (27, 1), (34, 2), (38, 1), (44, 1), (49, 1) |
| mobile | M140 | (2, 1), (6, 1), (15, 1), (16, 3), (20, 1), (24, 1), (29, 1), (34, 5), (44, 1) |
| networks | N362 | (2, 1), (44, 1) |
| storage | S362 | (2, 1), (16, 1), (23, 3), (32, 3), (44, 1) |
| rest | R230 | (2, 1), (10, 1), (11, 1), (28, 1), (33, 1), (44, 1) |
| reporters | R163 | (2, 2), (44, 2), (64, 2) |
| reviewing | R152 | (2, 1), (44, 1) |
| researching | R262 | (2, 1), (44, 1) |
| decisions | D252 | (2, 2), (44, 2) |
| destination | D235 | (2, 1), (44, 1) |
| releases | R420 | (2, 1), (44, 1), (48, 1) |
| inform | I516 | (2, 1), (44, 1), (56, 1) |
| audience | A352 | (2, 1), (14, 1), (28, 1), (44, 1) |
| experience | E216 | (2, 1), (4, 1), (15, 2), (16, 2), (20, 1), (24, 1), (27, 1), (28, 1), (30, 3), (34, 5), (41, 2), (44, 1), (45, 2), (46, 1), (47, 4), (48, 3), (49, 4), (51, 3), (52, 3), (53, 3), (54, 3), (55, 3), (56, 8), (57, 3), (58, 3), (60, 2), (64, 1), (66, 1) |
| covering | C165 | (2, 1), (20, 1), (29, 1), (44, 1), (60, 1), (64, 1) |
| bringing | B652 | (2, 1), (4, 2), (20, 1), (41, 2), (44, 1) |
| thoughtful | T231 | (2, 1), (44, 1), (49, 1) |
| helping | H415 | (2, 1), (8, 1), (15, 1), (44, 1), (57, 2) |
| gamers | G562 | (2, 1), (6, 1), (43, 1), (44, 1) |
| play | P400 | (2, 1), (6, 3), (7, 1), (11, 5), (14, 4), (22, 4), (26, 3), (30, 1), (32, 1), (36, 1), (42, 1), (44, 1), (57, 1) |
| next | N230 | (2, 1), (7, 1), (8, 2), (11, 2), (14, 1), (15, 1), (16, 2), (20, 3), (22, 1), (23, 1), (26, 1), (27, 1), (29, 1), (34, 4), (36, 2), (42, 1), (44, 1), (52, 1), (57, 1), (59, 1), (64, 3) |
| performance | P616 | (2, 1), (25, 1), (30, 1), (32, 2), (34, 8), (44, 1), (47, 2), (48, 2), (49, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 4), (57, 3), (58, 1) |
| part | P630 | (2, 2), (8, 2), (16, 1), (19, 1), (26, 1), (27, 1), (28, 1), (32, 1), (34, 1), (43, 2), (44, 2), (45, 1), (47, 2), (49, 1), (63, 1), (64, 8) |
| commitment | C535 | (2, 1), (27, 1), (44, 1), (54, 1) |
| smartbrief | S563 | (2, 2), (44, 2) |
| sends | S532 | (2, 1), (44, 1) |
| daily | D400 | (2, 2), (4, 1), (7, 1), (8, 1), (10, 1), (11, 3), (14, 1), (15, 1), (16, 1), (19, 1), (20, 1), (21, 1), (22, 1), (24, 1), (25, 1), (26, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 9), (34, 1), (35, 1), (36, 1), (41, 1), (42, 1), (43, 1), (44, 2), (45, 1), (46, 1), (54, 1), (56, 1), (64, 1) |
| newsletters | N243 | (2, 1), (44, 1), (64, 1) |
| subscribers | S126 | (2, 1), (44, 1) |
| proprietary | P616 | (2, 1), (16, 2), (44, 1) |
| publisher | P142 | (2, 1), (44, 1), (57, 2) |
| targeted | T623 | (2, 1), (19, 1), (44, 1), (64, 1) |
| acquired | A263 | (2, 1), (44, 1) |
| 2019 | 2000 | (2, 1), (22, 1), (44, 1), (63, 1), (64, 1) |
| indian | I535 | (2, 1), (44, 1) |
| india | I530 | (2, 2), (44, 2), (59, 1) |
| ceased | C230 | (2, 1), (44, 1) |
| operations | O163 | (2, 1), (44, 1), (64, 6) |
| yes | Y200 | (2, 1), (11, 1), (33, 2), (44, 1), (47, 1), (56, 1), (57, 5), (58, 1) |
| multiple | M431 | (2, 1), (36, 1), (44, 1), (45, 1), (56, 1), (58, 1), (60, 1) |
| experienced | E216 | (2, 1), (26, 1), (44, 1), (56, 1) |
| region | R250 | (2, 2), (20, 1), (44, 2), (60, 1), (64, 4), (67, 2) |
| partner | P635 | (2, 1), (37, 1), (44, 1), (56, 1), (64, 6) |
| responsible | R215 | (2, 1), (44, 1), (64, 1) |
| made | M300 | (2, 1), (14, 1), (22, 1), (24, 1), (25, 2), (26, 1), (30, 1), (44, 1), (46, 1), (57, 4), (60, 1), (61, 1), (64, 4), (65, 1) |
| contacted | C532 | (2, 1), (44, 1) |
| via | V000 | (2, 1), (8, 1), (11, 1), (14, 1), (15, 1), (16, 1), (20, 1), (22, 1), (24, 1), (29, 1), (32, 1), (44, 1), (45, 1), (46, 3), (57, 1) |
| details | D342 | (2, 1), (14, 1), (22, 3), (26, 2), (29, 1), (36, 2), (38, 1), (43, 4), (44, 1) |
| whole | W400 | (2, 1), (19, 1), (34, 1), (35, 1), (44, 1), (45, 1), (54, 1), (57, 5), (59, 1), (64, 1) |
| fiercely | F624 | (2, 1), (44, 1) |
| protecting | P632 | (2, 1), (44, 1) |
| look | L200 | (2, 1), (4, 1), (16, 1), (20, 2), (21, 1), (25, 1), (29, 6), (34, 2), (41, 1), (44, 1), (45, 6), (49, 1), (57, 8), (59, 1), (61, 1), (63, 1), (64, 2) |
| wired | W630 | (3, 2), (5, 2), (9, 2), (12, 2), (13, 2), (18, 2), (39, 2), (40, 2) |
| tomorrow | T560 | (3, 1), (5, 1), (9, 1), (12, 1), (13, 1), (18, 1), (33, 1), (39, 1), (40, 1) |
| realized | R423 | (3, 1), (5, 1), (9, 1), (12, 1), (13, 1), (18, 1), (39, 1), (40, 1), (57, 3) |
| essential | E253 | (3, 1), (5, 1), (9, 1), (12, 1), (13, 1), (18, 1), (21, 1), (39, 1), (40, 1), (47, 2), (48, 2), (49, 2), (51, 2), (52, 2), (53, 2), (54, 2), (55, 2), (56, 2), (57, 2), (58, 2) |
| ideas | I320 | (3, 1), (5, 1), (9, 1), (12, 1), (13, 1), (17, 1), (18, 1), (39, 1), (40, 1) |
| sense | S520 | (3, 1), (5, 1), (9, 1), (11, 1), (12, 1), (13, 1), (18, 1), (21, 1), (23, 1), (32, 3), (39, 1), (40, 1), (46, 1), (56, 1), (57, 5), (62, 1) |
| constant | C523 | (3, 1), (5, 1), (9, 1), (12, 1), (13, 1), (18, 1), (39, 1), (40, 1) |
| transformation | T652 | (3, 1), (5, 1), (9, 1), (12, 1), (13, 1), (18, 1), (39, 1), (40, 1) |
| conversation | C516 | (3, 1), (5, 1), (9, 1), (12, 1), (13, 1), (18, 1), (39, 1), (40, 1), (49, 2), (57, 1) |
| illuminates | I453 | (3, 1), (5, 1), (9, 1), (12, 1), (13, 1), (18, 1), (39, 1), (40, 1) |
| changing | C525 | (3, 1), (5, 1), (9, 1), (12, 1), (13, 1), (18, 1), (39, 1), (40, 1), (41, 1), (42, 1), (64, 1) |
| aspect | A212 | (3, 1), (5, 1), (9, 1), (12, 1), (13, 1), (15, 1), (18, 1), (39, 1), (40, 1) |
| culture | C436 | (3, 1), (5, 1), (9, 1), (12, 1), (13, 1), (18, 1), (39, 1), (40, 1), (56, 1) |
| science | S252 | (3, 1), (5, 1), (9, 1), (12, 1), (13, 1), (18, 1), (39, 1), (40, 1), (47, 2), (48, 1), (49, 17), (57, 20), (59, 1), (64, 10), (65, 2) |
| breakthroughs | B623 | (3, 1), (5, 1), (9, 1), (12, 1), (13, 1), (18, 1), (39, 1), (40, 1) |
| innovations | I513 | (3, 1), (5, 1), (9, 1), (12, 1), (13, 1), (18, 1), (39, 1), (40, 1) |
| uncover | U521 | (3, 1), (5, 1), (9, 1), (12, 1), (13, 1), (18, 1), (22, 1), (39, 1), (40, 1) |
| lead | L300 | (3, 1), (5, 1), (8, 2), (9, 1), (12, 1), (13, 1), (18, 1), (24, 1), (28, 1), (33, 1), (39, 1), (40, 1), (49, 2), (56, 2), (61, 1) |
| thinking | T525 | (3, 1), (5, 1), (9, 1), (12, 1), (13, 1), (18, 1), (28, 1), (32, 1), (39, 1), (40, 1), (43, 1), (57, 3) |
| connections | C523 | (3, 1), (5, 1), (9, 1), (12, 1), (13, 1), (18, 1), (39, 1), (40, 1), (64, 1) |
| industries | I532 | (3, 1), (5, 1), (9, 1), (12, 1), (13, 1), (18, 1), (39, 1), (40, 1) |
| sorry | S600 | (4, 1), (51, 1) |
| oled | O430 | (4, 16), (24, 1), (34, 1) |
| sizes | S200 | (4, 3), (31, 2), (54, 1) |
| cheaper | C160 | (4, 1), (23, 1), (34, 2) |
| prices | P620 | (4, 2), (16, 2), (31, 3), (32, 1) |
| fall | F400 | (4, 1), (16, 1) |
| probably | P614 | (4, 1), (11, 3), (14, 1), (19, 1), (27, 1), (33, 2), (51, 1), (55, 1), (57, 5), (67, 1) |
| happy | H100 | (4, 2), (8, 1), (53, 1) |
| boy | B000 | (4, 1) |
| lg | L200 | (4, 11) |
| tempted | T513 | (4, 1) |
| theater | T360 | (4, 1), (30, 1) |
| adding | A352 | (4, 1), (16, 1), (34, 2), (37, 1), (38, 1) |
| huge | H200 | (4, 3), (25, 1), (57, 4) |
| may | M000 | (4, 2), (7, 1), (8, 1), (10, 4), (11, 1), (16, 1), (19, 2), (20, 2), (21, 2), (22, 1), (23, 1), (24, 1), (25, 1), (27, 2), (31, 1), (32, 2), (33, 1), (34, 3), (35, 1), (36, 3), (38, 3), (43, 1), (45, 3), (47, 2), (48, 6), (49, 5), (51, 2), (52, 1), (53, 1), (54, 1), (55, 1), (56, 6), (57, 8), (58, 1), (64, 9) |
| found | F530 | (4, 1), (6, 1), (8, 1), (17, 1), (30, 2), (33, 1), (34, 1), (35, 1), (36, 1), (45, 13), (47, 1), (48, 2), (57, 3), (60, 1), (61, 1), (63, 3), (64, 5) |
| rethinking | R352 | (4, 1) |
| idea | I300 | (4, 1), (16, 1), (20, 1), (31, 1), (34, 1), (41, 1), (51, 1), (57, 3), (63, 1) |
| saw | S000 | (4, 1), (17, 1), (48, 1), (57, 1), (60, 1) |
| price | P620 | (4, 7), (16, 5), (20, 1), (21, 3), (23, 1), (25, 5), (28, 3), (30, 1), (32, 9), (34, 10), (45, 1) |
| expensive | E215 | (4, 2), (16, 3), (25, 2), (28, 1), (34, 4), (45, 3) |
| led | L300 | (4, 1), (11, 2), (45, 1), (53, 1), (56, 1), (57, 2), (63, 1), (64, 3) |
| example | E251 | (4, 2), (10, 1), (11, 1), (16, 2), (23, 1), (32, 1), (45, 3), (56, 1), (57, 3), (61, 2), (64, 5) |
| g2 | G000 | (4, 2) |
| cool | C400 | (4, 1), (7, 1), (24, 1), (34, 1) |
| au | A000 | (4, 1), (16, 4), (25, 4), (30, 2) |
| though | T200 | (4, 2), (8, 4), (10, 1), (11, 2), (15, 2), (16, 6), (17, 1), (19, 1), (20, 2), (21, 2), (25, 2), (26, 2), (28, 1), (29, 3), (32, 1), (34, 3), (35, 1), (43, 1), (45, 1), (46, 2), (48, 1), (61, 1) |
| obviously | O124 | (4, 1), (16, 1), (32, 1), (46, 1), (57, 1) |
| extreme | E236 | (4, 1), (32, 6), (57, 1) |
| bunch | B520 | (4, 1), (15, 1), (29, 1), (35, 1) |
| sadly | S340 | (4, 1), (14, 1), (19, 1), (43, 1) |
| looks | L200 | (4, 2), (16, 2), (20, 2), (22, 1), (23, 1), (26, 1), (27, 1), (29, 1), (30, 1), (32, 1), (34, 6), (35, 2), (36, 1), (45, 1), (57, 2) |
| change | C520 | (4, 1), (10, 1), (15, 2), (16, 2), (19, 1), (22, 1), (24, 1), (32, 1), (38, 1), (49, 2), (56, 1), (57, 1), (64, 1) |
| display | D214 | (4, 4), (16, 3), (20, 1), (31, 2), (34, 13), (43, 1), (45, 1), (47, 1), (48, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 2), (57, 1) |
| sole | S400 | (4, 1), (54, 1) |
| supplier | S146 | (4, 1) |
| panels | P542 | (4, 6), (19, 1), (52, 1) |
| majority | M263 | (4, 1), (8, 1), (43, 1), (64, 1) |
| confirmed | C516 | (4, 2), (8, 2), (11, 1), (14, 4), (16, 1), (22, 2), (25, 1), (26, 1), (35, 1), (64, 1) |
| delaying | D452 | (4, 1) |
| plans | P452 | (4, 1), (10, 1), (19, 1), (25, 1), (31, 2), (32, 1), (64, 5) |
| launch | L520 | (4, 2), (8, 2), (16, 3), (21, 1), (25, 3), (28, 1), (32, 2), (34, 2), (37, 2), (38, 1), (60, 2), (64, 32) |
| manufacturing | M512 | (4, 3), (21, 1) |
| facility | F243 | (4, 3) |
| flatpanelshd | F431 | (4, 1) |
| factory | F236 | (4, 2) |
| supposed | S123 | (4, 2), (57, 1) |
| produce | P632 | (4, 3), (10, 1), (51, 1), (57, 2), (64, 1) |
| larger | L626 | (4, 3), (14, 1), (28, 1), (34, 1), (37, 1), (45, 4), (49, 1) |
| cheaply | C140 | (4, 1) |
| biiiiiig | B200 | (4, 1) |
| oleds | O432 | (4, 2) |
| reported | R163 | (4, 1), (25, 1), (41, 1), (48, 1), (57, 3), (64, 2) |
| korea | K600 | (4, 1), (64, 1) |
| bizwire | B260 | (4, 1) |
| reportedly | R163 | (4, 1), (16, 2), (28, 1), (64, 3) |
| delayed | D430 | (4, 1), (16, 1), (21, 1), (64, 2) |
| 2028 | 2000 | (4, 1), (64, 7) |
| delay | D400 | (4, 2) |
| originally | O625 | (4, 1), (38, 1) |
| arrive | A610 | (4, 1), (8, 1), (64, 1) |
| pushed | P230 | (4, 1) |
| result | R243 | (4, 1), (8, 1), (11, 2), (16, 1), (23, 1), (33, 2), (54, 1), (56, 1), (64, 1) |
